chr	start	end	valeu1	color	V6	V7
sq0014	3000000	3100000	0	a	0	0
sq0014	3100000	3200000	10	a	0	0
sq0014	3200000	3300000	0	a	0	0
sq0014	3300000	3400000	0	a	0	0
sq0014	3400000	3500000	0	a	0	0
sq0014	3500000	3600000	0	a	0	0
sq0014	3600000	3700000	0	a	0	0
sq0014	3700000	3800000	0	a	0	0
sq0014	3800000	3900000	0	a	0	0
sq0014	3900000	4000000	0	a	0	0
sq0014	4000000	4100000	10	a	0	0
sq0014	4100000	4200000	0	a	0	0
sq0014	4200000	4300000	0	a	0	0
sq0014	4300000	4400000	10	a	0	0
sq0014	4400000	4500000	0	a	0	0
sq0014	4500000	4600000	0	a	0	0
sq0014	4600000	4700000	0	a	0	0
sq0014	4700000	4800000	0	a	0	0
sq0014	4800000	4900000	0	a	0	0
sq0014	4900000	5000000	10	a	0	0
sq0014	5000000	5100000	50	a	0	0
sq0014	5100000	5200000	0	a	0	0
sq0014	5200000	5300000	10	a	0	0
sq0014	5300000	5400000	0	a	0	0
sq0014	5400000	5500000	0	a	0	0
sq0014	5500000	5600000	40	a	0	0
sq0014	5600000	5700000	0	a	0	0
sq0014	5700000	5800000	0	a	0	0
sq0014	5800000	5900000	0	a	0	0
sq0014	5900000	6000000	0	a	0	0
sq0014	6000000	6100000	0	a	0	0
sq0014	6100000	6200000	10	a	0	0
sq0014	6200000	6300000	0	a	0	0
sq0014	6300000	6400000	0	a	0	0
sq0014	6400000	6500000	0	a	0	0
sq0014	6500000	6600000	0	a	0	0
sq0014	6600000	6700000	10	a	0	0
sq0014	6700000	6800000	0	a	0	0
sq0014	6800000	6900000	0	a	0	0
sq0014	6900000	7000000	0	a	0	0
sq0014	7000000	7100000	0	a	0	0
sq0014	7100000	7200000	0	a	0	0
sq0014	7200000	7300000	0	a	0	0
sq0014	7300000	7400000	0	a	0	0
sq0014	7400000	7500000	0	a	0	0
sq0014	7500000	7600000	10	a	0	0
sq0014	7600000	7700000	0	a	0	0
sq0014	7700000	7800000	0	a	0	0
sq0014	7800000	7900000	0	a	0	0
sq0014	7900000	8000000	0	a	0	0
sq0014	8000000	8100000	0	a	0	0
sq0014	8100000	8200000	20	a	0	0
sq0014	8200000	8300000	10	a	0	0
sq0014	8300000	8400000	0	a	0	0
sq0014	8400000	8500000	0	a	0	0
sq0014	8500000	8600000	10	a	0	0
sq0014	8600000	8700000	0	a	0	0
sq0014	8700000	8800000	10	a	0	0
sq0014	8800000	8900000	0	a	0	0
sq0014	8900000	9000000	0	a	0	0
sq0014	9000000	9100000	0	a	0	0
sq0014	9100000	9200000	0	a	0	0
sq0014	9200000	9300000	10	a	0	0
sq0014	9300000	9400000	0	a	0	0
sq0014	9400000	9500000	0	a	0	0
sq0014	9500000	9600000	0	a	0	0
sq0014	9600000	9700000	0	a	0	0
sq0014	9700000	9800000	0	a	0	0
sq0014	9800000	9900000	0	a	0	0
sq0014	9900000	10000000	0	a	0	0
sq0014	10000000	10100000	10	a	0	0
sq0014	10100000	10200000	10	a	0	0
sq0014	10200000	10300000	0	a	0	0
sq0014	10300000	10400000	10	a	0	0
sq0014	10400000	10500000	10	a	0	0
sq0014	10500000	10600000	10	a	0	0
sq0014	10600000	10700000	0	a	0	0
sq0014	10700000	10800000	0	a	0	0
sq0014	10800000	10900000	20	a	0	0
sq0014	10900000	11000000	0	a	0	0
sq0014	11000000	11100000	0	a	0	0
sq0014	11100000	11200000	0	a	0	0
sq0014	11200000	11300000	0	a	0	0
sq0014	11300000	11400000	10	a	0	0
sq0014	11400000	11500000	0	a	0	0
sq0014	11500000	11600000	10	a	0	0
sq0014	11600000	11700000	0	a	0	0
sq0014	11700000	11800000	0	a	0	0
sq0014	11800000	11900000	20	a	0	0
sq0014	11900000	12000000	0	a	0	0
sq0014	12000000	12100000	0	a	0	0
sq0014	12100000	12200000	0	a	0	0
sq0014	12200000	12300000	10	a	0	0
sq0014	12300000	12400000	10	a	0	0
sq0014	12400000	12500000	0	a	0	0
sq0014	12500000	12600000	0	a	0	0
sq0014	12600000	12700000	0	a	0	0
sq0014	12700000	12800000	10	a	0	0
sq0014	12800000	12900000	10	a	0	0
sq0014	12900000	13000000	0	a	0	0
sq0014	13000000	13100000	0	a	0	0
sq0014	13100000	13200000	10	a	0	0
sq0014	13200000	13300000	0	a	0	0
sq0014	13300000	13400000	0	a	0	0
sq0014	13400000	13500000	0	a	0	0
sq0014	13500000	13600000	0	a	0	0
sq0014	13600000	13700000	20	a	0	0
sq0014	13700000	13800000	10	a	0	0
sq0014	13800000	13900000	0	a	0	0
sq0014	13900000	14000000	0	a	0	0
sq0014	14000000	14100000	20	a	0	0
sq0014	14100000	14200000	10	a	0	0
sq0014	14200000	14300000	50	a	0	0
sq0014	14300000	14400000	50	a	0	0
sq0014	14400000	14500000	20	a	0	0
sq0014	14500000	14600000	10	a	0	0
sq0014	14600000	14700000	20	a	0	0
sq0014	14700000	14800000	10	a	0	0
sq0014	14800000	14900000	20	a	0	0
sq0014	14900000	15000000	0	a	0	0
sq0014	15000000	15100000	40	a	0	0
sq0014	15100000	15200000	40	a	0	0
sq0014	15200000	15300000	30	a	0	0
sq0014	15300000	15400000	30	a	0	0
sq0014	15400000	15500000	0	a	0	0
sq0014	15500000	15600000	0	a	0	0
sq0014	15600000	15700000	0	a	0	0
sq0014	15700000	15800000	0	a	0	0
sq0014	15800000	15900000	20	a	0	0
sq0014	15900000	16000000	0	a	0	0
sq0014	16000000	16100000	20	a	0	0
sq0014	16100000	16200000	30	a	0	0
sq0014	16200000	16300000	10	a	0	0
sq0014	16300000	16400000	0	a	0	0
sq0014	16400000	16500000	0	a	0	0
sq0014	16500000	16600000	10	a	0	0
sq0014	16600000	16700000	0	a	0	0
sq0014	16700000	16800000	10	a	0	0
sq0014	16800000	16900000	0	a	0	0
sq0014	16900000	17000000	20	a	0	0
sq0014	17000000	17100000	30	a	0	0
sq0014	17100000	17200000	20	a	0	0
sq0014	17200000	17300000	0	a	0	0
sq0014	17300000	17400000	0	a	0	0
sq0014	17400000	17500000	20	a	0	0
sq0014	17500000	17600000	40	a	0	0
sq0014	17600000	17700000	10	a	0	0
sq0014	17700000	17800000	10	a	0	0
sq0014	17800000	17900000	20	a	0	0
sq0014	17900000	18000000	10	a	0	0
sq0014	18000000	18100000	20	a	0	0
sq0014	18100000	18200000	0	a	0	0
sq0014	18200000	18300000	0	a	0	0
sq0014	18300000	18400000	10	a	0	0
sq0014	18400000	18500000	0	a	0	0
sq0014	18500000	18600000	20	a	0	0
sq0014	18600000	18700000	10	a	0	0
sq0014	18700000	18800000	20	a	0	0
sq0014	18800000	18900000	10	a	0	0
sq0014	18900000	19000000	20	a	0	0
sq0014	19000000	19100000	0	a	0	0
sq0014	19100000	19200000	10	a	0	0
sq0014	19200000	19300000	10	a	0	0
sq0014	19300000	19400000	0	a	0	0
sq0014	19400000	19500000	0	a	0	0
sq0014	19500000	19600000	30	a	0	0
sq0014	19600000	19700000	20	a	0	0
sq0014	19700000	19800000	0	a	0	0
sq0014	19800000	19900000	0	a	0	0
sq0014	19900000	20000000	10	a	0	0
sq0014	20000000	20100000	10	a	0	0
sq0014	20100000	20200000	10	a	0	0
sq0014	20200000	20300000	10	a	0	0
sq0014	20300000	20400000	30	a	0	0
sq0014	20400000	20500000	0	a	0	0
sq0014	20500000	20600000	10	a	0	0
sq0014	20600000	20700000	10	a	0	0
sq0014	20700000	20800000	10	a	0	0
sq0014	20800000	20900000	10	a	0	0
sq0014	20900000	21000000	0	a	0	0
sq0014	21000000	21100000	30	a	0	0
sq0014	21100000	21200000	10	a	0	0
sq0014	21200000	21300000	10	a	0	0
sq0014	21300000	21400000	20	a	0	0
sq0014	21400000	21500000	10	a	0	0
sq0014	21500000	21600000	30	a	0	0
sq0014	21600000	21700000	30	a	0	0
sq0014	21700000	21800000	10	a	0	0
sq0014	21800000	21900000	0	a	0	0
sq0014	21900000	22000000	0	a	0	0
sq0014	22000000	22100000	0	a	0	0
sq0014	22100000	22200000	40	a	0	0
sq0014	22200000	22300000	30	a	0	0
sq0014	22300000	22400000	0	a	0	0
sq0014	22400000	22500000	10	a	0	0
sq0014	22500000	22600000	0	a	0	0
sq0014	22600000	22700000	0	a	0	0
sq0014	22700000	22800000	20	a	0	0
sq0014	22800000	22900000	40	a	0	0
sq0014	22900000	23000000	30	a	0	0
sq0014	23000000	23100000	0	a	0	0
sq0014	23100000	23200000	0	a	0	0
sq0014	23200000	23300000	30	a	0	0
sq0014	23300000	23400000	10	a	0	0
sq0014	23400000	23500000	30	a	0	0
sq0014	23500000	23600000	20	a	0	0
sq0014	23600000	23700000	10	a	0	0
sq0014	23700000	23800000	10	a	0	0
sq0014	23800000	23900000	60	a	0	0
sq0014	23900000	24000000	0	a	0	0
sq0014	24000000	24100000	10	a	0	0
sq0014	24100000	24200000	40	a	0	0
sq0014	24200000	24300000	20	a	0	0
sq0014	24300000	24400000	20	a	0	0
sq0014	24400000	24500000	20	a	0	0
sq0014	24500000	24600000	10	a	0	0
sq0014	24600000	24700000	0	a	0	0
sq0014	24700000	24800000	0	a	0	0
sq0014	24800000	24900000	20	a	0	0
sq0014	24900000	25000000	0	a	0	0
sq0014	25000000	25100000	20	a	0	0
sq0014	25100000	25200000	40	a	0	0
sq0014	25200000	25300000	20	a	0	0
sq0014	25300000	25400000	20	a	0	0
sq0014	25400000	25500000	0	a	0	0
sq0014	25500000	25600000	0	a	0	0
sq0014	25600000	25700000	20	a	0	0
sq0014	25700000	25800000	30	a	0	0
sq0014	25800000	25900000	30	a	0	0
sq0014	25900000	26000000	0	a	0	0
sq0014	26000000	26100000	20	a	0	0
sq0014	26100000	26200000	0	a	0	0
sq0014	26200000	26300000	0	a	0	0
sq0014	26300000	26400000	30	a	0	0
sq0014	26400000	26500000	10	a	0	0
sq0014	26500000	26600000	20	a	0	0
sq0014	26600000	26700000	0	a	0	0
sq0014	26700000	26800000	20	a	0	0
sq0014	26800000	26900000	30	a	0	0
sq0014	26900000	27000000	0	a	0	0
sq0014	27000000	27100000	0	a	0	0
sq0014	27100000	27200000	10	a	0	0
sq0014	27200000	27300000	20	a	0	0
sq0014	27300000	27400000	0	a	0	0
sq0014	27400000	27500000	20	a	0	0
sq0014	27500000	27600000	10	a	0	0
sq0014	27600000	27700000	40	a	0	0
sq0014	27700000	27800000	0	a	0	0
sq0014	27800000	27900000	30	a	0	0
sq0014	27900000	28000000	10	a	0	0
sq0014	28000000	28100000	10	a	0	0
sq0014	28100000	28200000	10	a	0	0
sq0014	28200000	28300000	0	a	0	0
sq0014	28300000	28400000	30	a	0	0
sq0014	28400000	28500000	0	a	0	0
sq0014	28500000	28600000	0	a	0	0
sq0014	28600000	28700000	0	a	0	0
sq0014	28700000	28800000	10	a	0	0
sq0014	28800000	28900000	10	a	0	0
sq0014	28900000	29000000	10	a	0	0
sq0014	29000000	29100000	10	a	0	0
sq0014	29100000	29200000	30	a	0	0
sq0014	29200000	29300000	0	a	0	0
sq0014	29300000	29400000	10	a	0	0
sq0014	29400000	29500000	10	a	0	0
sq0014	29500000	29600000	30	a	0	0
sq0014	29600000	29700000	20	a	0	0
sq0014	29700000	29800000	30	a	0	0
sq0014	29800000	29900000	20	a	0	0
sq0014	29900000	30000000	50	a	0	0
sq0014	30000000	30100000	10	a	0	0
sq0014	30100000	30200000	0	a	0	0
sq0014	30200000	30300000	0	a	0	0
sq0014	30300000	30400000	10	a	0	0
sq0014	30400000	30500000	20	a	0	0
sq0014	30500000	30600000	20	a	0	0
sq0014	30600000	30700000	60	a	0	0
sq0014	30700000	30800000	0	a	0	0
sq0014	30800000	30900000	30	a	0	0
sq0014	30900000	31000000	0	a	0	0
sq0014	31000000	31100000	0	a	0	0
sq0014	31100000	31200000	0	a	0	0
sq0014	31200000	31300000	0	a	0	0
sq0014	31300000	31400000	10	a	0	0
sq0014	31400000	31500000	0	a	0	0
sq0014	31500000	31600000	20	a	0	0
sq0014	31600000	31700000	0	a	0	0
sq0014	31700000	31800000	0	a	0	0
sq0014	31800000	31900000	10	a	0	0
sq0014	31900000	32000000	50	a	0	0
sq0014	32000000	32100000	0	a	0	0
sq0014	32100000	32200000	10	a	0	0
sq0014	32200000	32300000	0	a	0	0
sq0014	32300000	32400000	20	a	0	0
sq0014	32400000	32500000	0	a	0	0
sq0014	32500000	32600000	0	a	0	0
sq0014	32600000	32700000	0	a	0	0
sq0014	32700000	32800000	0	a	0	0
sq0014	32800000	32900000	20	a	0	0
sq0014	32900000	33000000	10	a	0	0
sq0014	33000000	33100000	0	a	0	0
sq0014	33100000	33200000	20	a	0	0
sq0014	33200000	33300000	10	a	0	0
sq0014	33300000	33400000	0	a	0	0
sq0014	33400000	33500000	0	a	0	0
sq0014	33500000	33600000	0	a	0	0
sq0014	33600000	33700000	0	a	0	0
sq0014	33700000	33800000	10	a	0	0
sq0014	33800000	33900000	0	a	0	0
sq0014	33900000	34000000	20	a	0	0
sq0014	34000000	34100000	20	a	0	0
sq0016	0	100000	0	a	0	0
sq0016	100000	200000	0	a	0	0
sq0016	200000	300000	10	a	0	0
sq0016	300000	400000	10	a	0	0
sq0016	400000	500000	0	a	0	0
sq0016	500000	600000	0	a	0	0
sq0016	600000	700000	0	a	0	0
sq0016	700000	800000	0	a	0	0
sq0016	800000	900000	0	a	0	0
sq0016	900000	1000000	20	a	0	0
sq0016	1000000	1100000	20	a	0	0
sq0016	1100000	1200000	0	a	0	0
sq0016	1200000	1300000	0	a	0	0
sq0016	1300000	1400000	0	a	0	0
sq0016	1400000	1500000	10	a	0	0
sq0016	1500000	1600000	20	a	0	0
sq0016	1600000	1700000	0	a	0	0
sq0016	1700000	1800000	10	a	0	0
sq0016	1800000	1900000	10	a	0	0
sq0016	1900000	2000000	0	a	0	0
sq0016	2000000	2100000	10	a	0	0
sq0016	2100000	2200000	0	a	0	0
sq0016	2200000	2300000	10	a	0	0
sq0016	2300000	2400000	0	a	0	0
sq0016	2400000	2500000	0	a	0	0
sq0016	2500000	2600000	10	a	0	0
sq0016	2600000	2700000	0	a	0	0
sq0016	2700000	2800000	20	a	0	0
sq0016	2800000	2900000	0	a	0	0
sq0016	2900000	3000000	0	a	0	0
sq0016	3000000	3100000	10	a	0	0
sq0016	3100000	3200000	0	a	0	0
sq0016	3200000	3300000	20	a	0	0
sq0016	3300000	3400000	10	a	0	0
sq0016	3400000	3500000	0	a	0	0
sq0016	3500000	3600000	0	a	0	0
sq0016	3600000	3700000	20	a	0	0
sq0016	3700000	3800000	30	a	0	0
sq0016	3800000	3900000	20	a	0	0
sq0016	3900000	4000000	0	a	0	0
sq0016	4000000	4100000	20	a	0	0
sq0016	4100000	4200000	0	a	0	0
sq0016	4200000	4300000	40	a	0	0
sq0016	4300000	4400000	40	a	0	0
sq0016	4400000	4500000	0	a	0	0
sq0016	4500000	4600000	20	a	0	0
sq0016	4600000	4700000	0	a	0	0
sq0016	4700000	4800000	0	a	0	0
sq0016	4800000	4900000	10	a	0	0
sq0016	4900000	5000000	10	a	0	0
sq0016	5000000	5100000	30	a	0	0
sq0016	5100000	5200000	20	a	0	0
sq0016	5200000	5300000	20	a	0	0
sq0016	5300000	5400000	30	a	0	0
sq0016	5400000	5500000	10	a	0	0
sq0016	5500000	5600000	10	a	0	0
sq0016	5600000	5700000	10	a	0	0
sq0016	5700000	5800000	20	a	0	0
sq0016	5800000	5900000	0	a	0	0
sq0016	5900000	6000000	10	a	0	0
sq0016	6000000	6100000	0	a	0	0
sq0016	6100000	6200000	30	a	0	0
sq0016	6200000	6300000	50	a	0	0
sq0016	6300000	6400000	30	a	0	0
sq0016	6400000	6500000	50	a	0	0
sq0016	6500000	6600000	20	a	0	0
sq0016	6600000	6700000	20	a	0	0
sq0016	6700000	6800000	0	a	0	0
sq0016	6800000	6900000	0	a	0	0
sq0016	6900000	7000000	20	a	0	0
sq0016	7000000	7100000	0	a	0	0
sq0016	7100000	7200000	20	a	0	0
sq0016	7200000	7300000	10	a	0	0
sq0016	7300000	7400000	20	a	0	0
sq0016	7400000	7500000	0	a	0	0
sq0016	7500000	7600000	0	a	0	0
sq0016	7600000	7700000	10	a	0	0
sq0016	7700000	7800000	20	a	0	0
sq0016	7800000	7900000	0	a	0	0
sq0016	7900000	8000000	10	a	0	0
sq0016	8000000	8100000	0	a	0	0
sq0016	8100000	8200000	10	a	0	0
sq0016	8200000	8300000	30	a	0	0
sq0016	8300000	8400000	0	a	0	0
sq0016	8400000	8500000	10	a	0	0
sq0016	8500000	8600000	20	a	0	0
sq0016	8600000	8700000	0	a	0	0
sq0016	8700000	8800000	0	a	0	0
sq0016	8800000	8900000	20	a	0	0
sq0016	8900000	9000000	20	a	0	0
sq0016	9000000	9100000	40	a	0	0
sq0016	9100000	9200000	0	a	0	0
sq0016	9200000	9300000	30	a	0	0
sq0016	9300000	9400000	30	a	0	0
sq0016	9400000	9500000	10	a	0	0
sq0016	9500000	9600000	0	a	0	0
sq0016	9600000	9700000	0	a	0	0
sq0016	9700000	9800000	10	a	0	0
sq0016	9800000	9900000	0	a	0	0
sq0016	9900000	10000000	0	a	0	0
sq0016	10000000	10100000	20	a	0	0
sq0016	10100000	10200000	10	a	0	0
sq0016	10200000	10300000	10	a	0	0
sq0016	10300000	10400000	10	a	0	0
sq0016	10400000	10500000	10	a	0	0
sq0016	10500000	10600000	0	a	0	0
sq0016	10600000	10700000	30	a	0	0
sq0016	10700000	10800000	10	a	0	0
sq0016	10800000	10900000	0	a	0	0
sq0016	10900000	11000000	0	a	0	0
sq0016	11000000	11100000	0	a	0	0
sq0016	11100000	11200000	40	a	0	0
sq0016	11200000	11300000	10	a	0	0
sq0016	11300000	11400000	20	a	0	0
sq0016	11400000	11500000	10	a	0	0
sq0016	11500000	11600000	30	a	0	0
sq0016	11600000	11700000	10	a	0	0
sq0016	11700000	11800000	20	a	0	0
sq0016	11800000	11900000	10	a	0	0
sq0016	11900000	12000000	10	a	0	0
sq0016	12000000	12100000	0	a	0	0
sq0016	12100000	12200000	0	a	0	0
sq0016	12200000	12300000	10	a	0	0
sq0016	12300000	12400000	10	a	0	0
sq0016	12400000	12500000	0	a	0	0
sq0016	12500000	12600000	0	a	0	0
sq0016	12600000	12700000	0	a	0	0
sq0016	12700000	12800000	0	a	0	0
sq0016	12800000	12900000	20	a	0	0
sq0016	12900000	13000000	10	a	0	0
sq0016	13000000	13100000	10	a	0	0
sq0016	13100000	13200000	0	a	0	0
sq0016	13200000	13300000	0	a	0	0
sq0016	13300000	13400000	30	a	0	0
sq0016	13400000	13500000	20	a	0	0
sq0016	13500000	13600000	0	a	0	0
sq0016	13600000	13700000	20	a	0	0
sq0016	13700000	13800000	10	a	0	0
sq0016	13800000	13900000	50	a	0	0
sq0016	13900000	14000000	40	a	0	0
sq0016	14000000	14100000	20	a	0	0
sq0016	14100000	14200000	0	a	0	0
sq0016	14200000	14300000	10	a	0	0
sq0016	14300000	14400000	0	a	0	0
sq0016	14400000	14500000	10	a	0	0
sq0016	14500000	14600000	0	a	0	0
sq0016	14600000	14700000	0	a	0	0
sq0016	14700000	14800000	0	a	0	0
sq0016	14800000	14900000	40	a	0	0
sq0016	14900000	15000000	20	a	0	0
sq0016	15000000	15100000	10	a	0	0
sq0016	15100000	15200000	0	a	0	0
sq0016	15200000	15300000	10	a	0	0
sq0016	15300000	15400000	20	a	0	0
sq0016	15400000	15500000	0	a	0	0
sq0016	15500000	15600000	30	a	0	0
sq0016	15600000	15700000	10	a	0	0
sq0016	15700000	15800000	0	a	0	0
sq0016	15800000	15900000	10	a	0	0
sq0016	15900000	16000000	30	a	0	0
sq0016	16000000	16100000	0	a	0	0
sq0016	16100000	16200000	0	a	0	0
sq0016	16200000	16300000	0	a	0	0
sq0016	16300000	16400000	20	a	0	0
sq0016	16400000	16500000	10	a	0	0
sq0016	16500000	16600000	0	a	0	0
sq0016	16600000	16700000	10	a	0	0
sq0016	16700000	16800000	0	a	0	0
sq0016	16800000	16900000	0	a	0	0
sq0016	16900000	17000000	40	a	0	0
sq0016	17000000	17100000	10	a	0	0
sq0016	17100000	17200000	10	a	0	0
sq0016	17200000	17300000	0	a	0	0
sq0016	17300000	17400000	30	a	0	0
sq0016	17400000	17500000	20	a	0	0
sq0016	17500000	17600000	10	a	0	0
sq0016	17600000	17700000	10	a	0	0
sq0016	17700000	17800000	30	a	0	0
sq0016	17800000	17900000	0	a	0	0
sq0016	17900000	18000000	0	a	0	0
sq0016	18000000	18100000	20	a	0	0
sq0016	18100000	18200000	40	a	0	0
sq0016	18200000	18300000	0	a	0	0
sq0016	18300000	18400000	10	a	0	0
sq0016	18400000	18500000	20	a	0	0
sq0016	18500000	18600000	0	a	0	0
sq0016	18600000	18700000	20	a	0	0
sq0016	18700000	18800000	10	a	0	0
sq0016	18800000	18900000	0	a	0	0
sq0016	18900000	19000000	80	a	0	0
sq0016	19000000	19100000	10	a	0	0
sq0016	19100000	19200000	0	a	0	0
sq0016	19200000	19300000	10	a	0	0
sq0016	19300000	19400000	0	a	0	0
sq0016	19400000	19500000	40	a	0	0
sq0016	19500000	19600000	50	a	0	0
sq0016	19600000	19700000	0	a	0	0
sq0016	19700000	19800000	30	a	0	0
sq0016	19800000	19900000	0	a	0	0
sq0016	19900000	20000000	0	a	0	0
sq0016	20000000	20100000	10	a	0	0
sq0016	20100000	20200000	0	a	0	0
sq0016	20200000	20300000	50	a	0	0
sq0016	20300000	20400000	0	a	0	0
sq0016	20400000	20500000	20	a	0	0
sq0016	20500000	20600000	0	a	0	0
sq0016	20600000	20700000	10	a	0	0
sq0016	20700000	20800000	30	a	0	0
sq0016	20800000	20900000	40	a	0	0
sq0016	20900000	21000000	30	a	0	0
sq0016	21000000	21100000	30	a	0	0
sq0016	21100000	21200000	30	a	0	0
sq0016	21200000	21300000	40	a	0	0
sq0016	21300000	21400000	0	a	0	0
sq0016	21400000	21500000	0	a	0	0
sq0016	21500000	21600000	0	a	0	0
sq0016	21600000	21700000	0	a	0	0
sq0016	21700000	21800000	20	a	0	0
sq0016	21800000	21900000	10	a	0	0
sq0016	21900000	22000000	0	a	0	0
sq0016	22000000	22100000	0	a	0	0
sq0016	22100000	22200000	0	a	0	0
sq0016	22200000	22300000	0	a	0	0
sq0016	22300000	22400000	0	a	0	0
sq0016	22400000	22500000	20	a	0	0
sq0016	22500000	22600000	10	a	0	0
sq0016	22600000	22700000	20	a	0	0
sq0016	22700000	22800000	0	a	0	0
sq0016	22800000	22900000	10	a	0	0
sq0016	22900000	23000000	0	a	0	0
sq0016	23000000	23100000	20	a	0	0
sq0016	23100000	23200000	10	a	0	0
sq0016	23200000	23300000	10	a	0	0
sq0016	23300000	23400000	0	a	0	0
sq0016	23400000	23500000	0	a	0	0
sq0016	23500000	23600000	20	a	0	0
sq0016	23600000	23700000	0	a	0	0
sq0016	23700000	23800000	50	a	0	0
sq0016	23800000	23900000	0	a	0	0
sq0016	23900000	24000000	0	a	0	0
sq0016	24000000	24100000	10	a	0	0
sq0016	24100000	24200000	20	a	0	0
sq0016	24200000	24300000	70	a	0	0
sq0016	24300000	24400000	70	a	0	0
sq0016	24400000	24500000	20	a	0	0
sq0016	24500000	24600000	20	a	0	0
sq0016	24600000	24700000	50	a	0	0
sq0016	24700000	24800000	0	a	0	0
sq0016	24800000	24900000	10	a	0	0
sq0016	24900000	25000000	0	a	0	0
sq0016	25000000	25100000	0	a	0	0
sq0016	25100000	25200000	20	a	0	0
sq0016	25200000	25300000	0	a	0	0
sq0016	25300000	25400000	10	a	0	0
sq0016	25400000	25500000	10	a	0	0
sq0016	25500000	25600000	0	a	0	0
sq0016	25600000	25700000	10	a	0	0
sq0016	25700000	25800000	0	a	0	0
sq0016	25800000	25900000	20	a	0	0
sq0016	25900000	26000000	20	a	0	0
sq0016	26000000	26100000	0	a	0	0
sq0016	26100000	26200000	0	a	0	0
sq0016	26200000	26300000	10	a	0	0
sq0016	26300000	26400000	30	a	0	0
sq0016	26400000	26500000	0	a	0	0
sq0016	26500000	26600000	30	a	0	0
sq0016	26600000	26700000	10	a	0	0
sq0016	26700000	26800000	0	a	0	0
sq0016	26800000	26900000	30	a	0	0
sq0016	26900000	27000000	10	a	0	0
sq0016	27000000	27100000	0	a	0	0
sq0016	27100000	27200000	10	a	0	0
sq0016	27200000	27300000	10	a	0	0
sq0016	27300000	27400000	10	a	0	0
sq0016	27400000	27500000	40	a	0	0
sq0016	27500000	27600000	20	a	0	0
sq0016	27600000	27700000	40	a	0	0
sq0016	27700000	27800000	10	a	0	0
sq0016	27800000	27900000	10	a	0	0
sq0016	27900000	28000000	0	a	0	0
sq0016	28000000	28100000	0	a	0	0
sq0016	28100000	28200000	10	a	0	0
sq0016	28200000	28300000	0	a	0	0
sq0016	28300000	28400000	0	a	0	0
sq0016	28400000	28500000	20	a	0	0
sq0016	28500000	28600000	10	a	0	0
sq0016	28600000	28700000	0	a	0	0
sq0016	28700000	28800000	0	a	0	0
sq0016	28800000	28900000	20	a	0	0
sq0016	28900000	29000000	10	a	0	0
sq0016	29000000	29100000	0	a	0	0
sq0016	29100000	29200000	50	a	0	0
sq0016	29200000	29300000	10	a	0	0
sq0016	29300000	29400000	0	a	0	0
sq0016	29400000	29500000	0	a	0	0
sq0016	29500000	29600000	0	a	0	0
sq0016	29600000	29700000	0	a	0	0
sq0016	29700000	29800000	0	a	0	0
sq0016	29800000	29900000	0	a	0	0
sq0016	29900000	30000000	50	a	0	0
sq0016	30000000	30100000	30	a	0	0
sq0016	30100000	30200000	10	a	0	0
sq0016	30200000	30300000	10	a	0	0
sq0016	30300000	30400000	10	a	0	0
sq0016	30400000	30500000	10	a	0	0
sq0016	30500000	30600000	0	a	0	0
sq0016	30600000	30700000	10	a	0	0
sq0016	30700000	30800000	0	a	0	0
sq0016	30800000	30900000	10	a	0	0
sq0016	30900000	31000000	30	a	0	0
sq0016	31000000	31100000	30	a	0	0
sq0016	31100000	31200000	0	a	0	0
sq0016	31200000	31300000	0	a	0	0
sq0016	31300000	31400000	0	a	0	0
sq0016	31400000	31500000	0	a	0	0
sq0016	31500000	31600000	0	a	0	0
sq0016	31600000	31700000	10	a	0	0
sq0016	31700000	31800000	10	a	0	0
sq0016	31800000	31900000	0	a	0	0
sq0016	31900000	32000000	0	a	0	0
sq0016	32000000	32100000	10	a	0	0
sq0016	32100000	32200000	20	a	0	0
sq0016	32200000	32300000	0	a	0	0
sq0016	32300000	32400000	0	a	0	0
sq0016	32400000	32500000	0	a	0	0
sq0016	32500000	32600000	0	a	0	0
sq0016	32600000	32700000	0	a	0	0
sq0016	32700000	32800000	0	a	0	0
sq0016	32800000	32900000	0	a	0	0
sq0016	32900000	33000000	10	a	0	0
sq0016	33000000	33100000	0	a	0	0
sq0016	33100000	33200000	20	a	0	0
sq0016	33200000	33300000	0	a	0	0
sq0016	33300000	33400000	0	a	0	0
sq0016	33400000	33500000	0	a	0	0
sq0016	33500000	33600000	0	a	0	0
sq0016	33600000	33700000	0	a	0	0
sq0016	33700000	33800000	0	a	0	0
sq0016	33800000	33900000	10	a	0	0
sq0016	33900000	34000000	0	a	0	0
sq0016	34000000	34100000	10	a	0	0
sq0016	34100000	34200000	10	a	0	0
sq0016	34200000	34300000	0	a	0	0
sq0016	34300000	34400000	0	a	0	0
sq0016	34400000	34500000	0	a	0	0
sq0016	34500000	34600000	0	a	0	0
sq0016	34600000	34700000	20	a	0	0
sq0016	34700000	34800000	10	a	0	0
sq0016	34800000	34900000	10	a	0	0
sq0016	34900000	35000000	0	a	0	0
sq0016	35000000	35100000	10	a	0	0
sq0016	35100000	35200000	0	a	0	0
sq0016	35200000	35300000	0	a	0	0
sq0016	35300000	35400000	0	a	0	0
sq0016	35400000	35500000	0	a	0	0
